Pq,Pr,Ps,Pt,E(QS) - desc,E(QS),E(QT) - desc,E(QT),E(RS) - desc,E(RS),E(RT) - desc,E(RT),E(QS) + E(RS) + E(RT) - E(QT)
6,4,5,2,'-4.0/32,-0.125,'9.0/23,0.391304347826087,'-3.0/17,-0.17647058823529413,'8.0/28,0.2857142857142857,-0.40706065034709543
6,4,5,3,'-9.0/23,-0.391304347826087,'27.0/27,1.0,'-11.0/25,-0.44,'-13.0/25,-0.52,-2.351304347826087
6,4,5,4,'-7.0/31,-0.22580645161290322,'4.0/22,0.18181818181818182,'-1.0/25,-0.04,'-22.0/22,-1.0,-1.4476246334310852
6,4,5,5,'-17.0/35,-0.4857142857142857,'-10.0/20,-0.5,'-11.0/25,-0.44,'-2.0/20,-0.1,-0.5257142857142858
6,4,5,6,'-8.0/34,-0.23529411764705882,'-25.0/25,-1.0,'-18.0/26,-0.6923076923076923,'9.0/15,0.6,0.6723981900452488
6,4,6,1,'-22.0/22,-1.0,'-13.0/25,-0.52,'8.0/30,0.26666666666666666,'23.0/23,1.0,0.7866666666666666
6,4,6,2,'-26.0/26,-1.0,'13.0/19,0.6842105263157895,'11.0/27,0.4074074074074074,'8.0/28,0.2857142857142857,-0.9910888331940964
6,4,6,3,'-20.0/20,-1.0,'31.0/31,1.0,'10.0/26,0.38461538461538464,'-19.0/23,-0.8260869565217391,-2.4414715719063547
6,4,6,4,'-25.0/25,-1.0,'9.0/25,0.36,'7.0/29,0.2413793103448276,'-21.0/21,-1.0,-2.1186206896551725
6,4,6,5,'-27.0/27,-1.0,'-9.0/21,-0.42857142857142855,'12.0/22,0.5454545454545454,'-4.0/30,-0.13333333333333333,-0.15930735930735934
6,4,6,6,'-23.0/23,-1.0,'-26.0/26,-1.0,'5.0/29,0.1724137931034483,'8.0/22,0.36363636363636365,0.5360501567398119
6,5,1,1,'-13.0/27,-0.48148148148148145,'-14.0/24,-0.5833333333333334,'6.0/28,0.21428571428571427,'5.0/21,0.23809523809523808,0.5542328042328042
6,5,1,2,'-3.0/23,-0.13043478260869565,'8.0/22,0.36363636363636365,'7.0/29,0.2413793103448276,'26.0/26,1.0,0.7473081640997684
6,5,1,3,'-13.0/27,-0.48148148148148145,'27.0/27,1.0,'3.0/23,0.13043478260869565,'13.0/23,0.5652173913043478,-0.785829307568438
6,5,1,4,'-6.0/22,-0.2727272727272727,'3.0/25,0.12,'11.0/25,0.44,'-2.0/28,-0.07142857142857142,-0.024155844155844125
6,5,1,5,'-5.0/29,-0.1724137931034483,'-5.0/27,-0.18518518518518517,'3.0/15,0.2,'-29.0/29,-1.0,-0.7872286079182631
6,5,1,6,'-10.0/20,-0.5,'-23.0/23,-1.0,'7.0/25,0.28,'-10.0/32,-0.3125,0.4675
6,5,2,1,'13.0/29,0.4482758620689655,'-9.0/17,-0.5294117647058824,'34.0/34,1.0,'6.0/20,0.3,2.277687626774848
6,5,2,2,'9.0/29,0.3103448275862069,'10.0/34,0.29411764705882354,'20.0/20,1.0,'17.0/17,1.0,2.0162271805273835
6,5,2,3,'7.0/21,0.3333333333333333,'22.0/22,1.0,'29.0/29,1.0,'4.0/28,0.14285714285714285,0.47619047619047605
6,5,2,4,'4.0/26,0.15384615384615385,'10.0/26,0.38461538461538464,'31.0/31,1.0,'-9.0/17,-0.5294117647058824,0.23981900452488675
6,5,2,5,'13.0/33,0.3939393939393939,'-17.0/35,-0.4857142857142857,'15.0/15,1.0,'-17.0/17,-1.0,0.8796536796536798
6,5,2,6,'13.0/29,0.4482758620689655,'-20.0/20,-1.0,'28.0/28,1.0,'3.0/23,0.13043478260869565,2.578710644677661
6,5,3,1,'26.0/26,1.0,'-6.0/24,-0.25,'1.0/23,0.043478260869565216,'9.0/27,0.3333333333333333,1.6268115942028984
6,5,3,2,'29.0/29,1.0,'11.0/27,0.4074074074074074,'0.0/18,0.0,'26.0/26,1.0,1.5925925925925926
6,5,3,3,'20.0/20,1.0,'31.0/31,1.0,'5.0/21,0.23809523809523808,'12.0/28,0.42857142857142855,0.6666666666666667
6,5,3,4,'31.0/31,1.0,'6.0/32,0.1875,'1.0/15,0.06666666666666667,'-8.0/22,-0.36363636363636365,0.515530303030303
6,5,3,5,'30.0/30,1.0,'-10.0/20,-0.5,'5.0/21,0.23809523809523808,'-29.0/29,-1.0,0.7380952380952381
6,5,3,6,'25.0/25,1.0,'-23.0/23,-1.0,'7.0/29,0.2413793103448276,'3.0/23,0.13043478260869565,2.371814092953523
6,5,4,1,'5.0/31,0.16129032258064516,'-7.0/13,-0.5384615384615384,'-8.0/26,-0.3076923076923077,'14.0/30,0.4666666666666667,0.8587262200165425
6,5,4,2,'14.0/26,0.5384615384615384,'5.0/21,0.23809523809523808,'-16.0/28,-0.5714285714285714,'25.0/25,1.0,0.728937728937729
6,5,4,3,'23.0/31,0.7419354838709677,'20.0/20,1.0,'-7.0/21,-0.3333333333333333,'8.0/28,0.2857142857142857,-0.3056835637480799
6,5,4,4,'-2.0/18,-0.1111111111111111,'18.0/30,0.6,'-12.0/24,-0.5,'-4.0/28,-0.14285714285714285,-1.353968253968254
6,5,4,5,'15.0/33,0.45454545454545453,'-10.0/24,-0.4166666666666667,'-3.0/15,-0.2,'-28.0/28,-1.0,-0.3287878787878788
6,5,4,6,'10.0/24,0.4166666666666667,'-22.0/22,-1.0,'-10.0/30,-0.3333333333333333,'0.0/24,0.0,1.0833333333333335
6,5,5,1,'-4.0/30,-0.13333333333333333,'-10.0/18,-0.5555555555555556,'-19.0/19,-1.0,'7.0/33,0.21212121212121213,-0.36565656565656557
6,5,5,2,'-5.0/31,-0.16129032258064516,'6.0/20,0.3,'-20.0/20,-1.0,'29.0/29,1.0,-0.46129032258064523
6,5,5,3,'-8.0/18,-0.4444444444444444,'28.0/28,1.0,'-23.0/23,-1.0,'7.0/31,0.22580645161290322,-2.218637992831541
6,5,5,4,'-3.0/21,-0.14285714285714285,'9.0/27,0.3333333333333333,'-23.0/23,-1.0,'-3.0/29,-0.10344827586206896,-1.579638752052545
6,5,5,5,'-8.0/28,-0.2857142857142857,'-13.0/29,-0.4482758620689655,'-28.0/28,-1.0,'-15.0/15,-1.0,-1.83743842364532
6,5,5,6,'-6.0/28,-0.21428571428571427,'-25.0/25,-1.0,'-18.0/18,-1.0,'-7.0/29,-0.2413793103448276,-0.4556650246305418
6,5,6,1,'-24.0/24,-1.0,'-8.0/24,-0.3333333333333333,'-8.0/30,-0.26666666666666666,'10.0/22,0.45454545454545453,-0.4787878787878787
6,5,6,2,'-25.0/25,-1.0,'4.0/16,0.25,'-10.0/32,-0.3125,'27.0/27,1.0,-0.5625
6,5,6,3,'-16.0/16,-1.0,'28.0/28,1.0,'-18.0/24,-0.75,'4.0/32,0.125,-2.625
6,5,6,4,'-29.0/29,-1.0,'0.0/22,0.0,'-6.0/22,-0.2727272727272727,'-15.0/27,-0.5555555555555556,-1.8282828282828283
6,5,6,5,'-33.0/33,-1.0,'-14.0/26,-0.5384615384615384,'-7.0/17,-0.4117647058823529,'-24.0/24,-1.0,-1.8733031674208145
6,5,6,6,'-29.0/29,-1.0,'-31.0/31,-1.0,'-3.0/17,-0.17647058823529413,'-9.0/23,-0.391304347826087,-0.5677749360613811
6,6,1,1,'-8.0/24,-0.3333333333333333,'-4.0/22,-0.18181818181818182,'-4.0/26,-0.15384615384615385,'-8.0/28,-0.2857142857142857,-0.5910755910755909
6,6,1,2,'-14.0/22,-0.6363636363636364,'8.0/24,0.3333333333333333,'-6.0/28,-0.21428571428571427,'6.0/26,0.23076923076923078,-0.9532134532134531
6,6,1,3,'-9.0/25,-0.36,'28.0/28,1.0,'-8.0/22,-0.36363636363636365,'25.0/25,1.0,-0.7236363636363636
6,6,1,4,'-9.0/21,-0.42857142857142855,'10.0/30,0.3333333333333333,'-19.0/27,-0.7037037037037037,'6.0/22,0.2727272727272727,-1.1928811928811929
6,6,1,5,'-5.0/25,-0.2,'-6.0/24,-0.25,'-5.0/27,-0.18518518518518517,'-8.0/24,-0.3333333333333333,-0.46851851851851856
6,6,1,6,'-5.0/19,-0.2631578947368421,'-19.0/19,-1.0,'-7.0/25,-0.28,'-37.0/37,-1.0,-0.5431578947368421
6,6,2,1,'6.0/28,0.21428571428571427,'-8.0/22,-0.36363636363636365,'14.0/26,0.5384615384615384,'-14.0/24,-0.5833333333333334,0.533050283050283
6,6,2,2,'13.0/25,0.52,'11.0/27,0.4074074074074074,'7.0/19,0.3684210526315789,'11.0/29,0.3793103448275862,0.8603239900517576
6,6,2,3,'16.0/24,0.6666666666666666,'27.0/27,1.0,'0.0/18,0.0,'31.0/31,1.0,0.6666666666666665
6,6,2,4,'2.0/28,0.07142857142857142,'6.0/22,0.2727272727272727,'7.0/19,0.3684210526315789,'5.0/31,0.16129032258064516,0.3284126739135228
6,6,2,5,'8.0/24,0.3333333333333333,'-4.0/22,-0.18181818181818182,'11.0/29,0.3793103448275862,'-13.0/25,-0.52,0.37446185997910136
6,6,2,6,'10.0/24,0.4166666666666667,'-26.0/26,-1.0,'0.0/14,0.0,'-36.0/36,-1.0,0.41666666666666674
6,6,3,1,'22.0/22,1.0,'-13.0/33,-0.3939393939393939,'23.0/23,1.0,'-4.0/22,-0.18181818181818182,2.212121212121212
6,6,3,2,'22.0/22,1.0,'6.0/32,0.1875,'25.0/25,1.0,'15.0/21,0.7142857142857143,2.5267857142857144
6,6,3,3,'15.0/15,1.0,'32.0/32,1.0,'21.0/21,1.0,'32.0/32,1.0,2.0
6,6,3,4,'22.0/22,1.0,'7.0/25,0.28,'29.0/29,1.0,'4.0/24,0.16666666666666666,1.8866666666666665
6,6,3,5,'22.0/22,1.0,'-8.0/24,-0.3333333333333333,'25.0/25,1.0,'-15.0/29,-0.5172413793103449,1.8160919540229885
6,6,3,6,'28.0/28,1.0,'-20.0/20,-1.0,'28.0/28,1.0,'-24.0/24,-1.0,2.0
6,6,4,1,'11.0/27,0.4074074074074074,'-6.0/26,-0.23076923076923078,'-1.0/19,-0.05263157894736842,'-6.0/28,-0.21428571428571427,0.3712593449435555
6,6,4,2,'4.0/26,0.15384615384615385,'2.0/26,0.07692307692307693,'6.0/28,0.21428571428571427,'14.0/20,0.7,0.9912087912087912
6,6,4,3,'11.0/23,0.4782608695652174,'23.0/23,1.0,'6.0/24,0.25,'30.0/30,1.0,0.7282608695652173
6,6,4,4,'12.0/34,0.35294117647058826,'5.0/23,0.21739130434782608,'12.0/24,0.5,'3.0/19,0.15789473684210525,0.7934446089648676
6,6,4,5,'12.0/24,0.5,'-2.0/24,-0.08333333333333333,'4.0/24,0.16666666666666666,'-6.0/28,-0.21428571428571427,0.5357142857142857
6,6,4,6,'9.0/25,0.36,'-33.0/33,-1.0,'12.0/20,0.6,'-22.0/22,-1.0,0.96
6,6,5,1,'-6.0/22,-0.2727272727272727,'-5.0/27,-0.18518518518518517,'-10.0/28,-0.35714285714285715,'-7.0/23,-0.30434782608695654,-0.7490327707719013
6,6,5,2,'-14.0/30,-0.4666666666666667,'6.0/20,0.3,'-2.0/22,-0.09090909090909091,'4.0/28,0.14285714285714285,-0.7147186147186148
6,6,5,3,'-2.0/24,-0.08333333333333333,'30.0/30,1.0,'-2.0/20,-0.1,'26.0/26,1.0,-0.18333333333333335
6,6,5,4,'-8.0/32,-0.25,'0.0/22,0.0,'-13.0/25,-0.52,'11.0/21,0.5238095238095238,-0.24619047619047618
6,6,5,5,'-13.0/33,-0.3939393939393939,'1.0/23,0.043478260869565216,'-10.0/20,-0.5,'-12.0/24,-0.5,-1.4374176548089592
6,6,5,6,'-2.0/28,-0.07142857142857142,'-20.0/20,-1.0,'-13.0/29,-0.4482758620689655,'-23.0/23,-1.0,-0.5197044334975369
6,6,6,1,'-29.0/29,-1.0,'-9.0/25,-0.36,'-21.0/21,-1.0,'-3.0/25,-0.12,-1.7600000000000002
6,6,6,2,'-28.0/28,-1.0,'13.0/33,0.3939393939393939,'-21.0/21,-1.0,'10.0/18,0.5555555555555556,-1.8383838383838382
6,6,6,3,'-16.0/16,-1.0,'29.0/29,1.0,'-31.0/31,-1.0,'24.0/24,1.0,-2.0
6,6,6,4,'-33.0/33,-1.0,'14.0/24,0.5833333333333334,'-19.0/19,-1.0,'4.0/24,0.16666666666666666,-2.4166666666666665
6,6,6,5,'-21.0/21,-1.0,'-12.0/24,-0.5,'-23.0/23,-1.0,'-10.0/32,-0.3125,-1.8125
6,6,6,6,'-25.0/25,-1.0,'-22.0/22,-1.0,'-27.0/27,-1.0,'-26.0/26,-1.0,-2.0
